SpaceVideFront;23; seconds
ECGVisuzalization;67; seconds
Walls;39; seconds
WallTVs;1; seconds
TVset4;0; seconds
Computer;41; seconds
SF_Door;48; seconds
Cables;23; seconds
Fridge_door;11; seconds
PineapllePrefab 1;7; seconds
Fridge;7; seconds
SodaCanPrefab;0; seconds
Floorready;20; seconds
ShinRamen;0; seconds
TVLeft;5; seconds
TVCenter;5; seconds
TVRight;7; seconds
safe;18; seconds
PizzaSliceprefabStatic;1; seconds
plate;0; seconds
13917_Pepperoni_v2;0; seconds
OldExtinguisher;1; seconds
Metal_box;1; seconds
Lock;0; seconds
HandColliderRight(Clone);6; seconds
door;22; seconds
remote control TV;1; seconds
frame;2; seconds
SandwichPrefab;0; seconds
Poster;3; seconds
SwitchBoxDoorStatic;2; seconds
pokretlo;35; seconds
PineapllePrefab;20; seconds
PineapllePrefab 2;5; seconds
Chair;2; seconds
ScrollHint1;13; seconds
ScrollHint2;21; seconds
card;2; seconds
ApplePrefab;0; seconds
Whisky_Bottle;0; seconds
Revolver;5; seconds
ScrollHint5;8; seconds
ScrollHint6;33; seconds
PizzaNotePrefab;0; seconds
SwitchBoxDoorInteractable;2; seconds
SwitchBoxSlider2;0; seconds
SwitchBoxSlider1;0; seconds
EndLevelZone;5; seconds
